SampleID	F	R	Extraction_batch	PCR_batch	Plate	Well	Ale_ID	SampleOrigin	IsolationMethod	Tissue	Site	Tree	GlobalSampleID	SampleType	SequencingType
D2E-16S-F8-R3	F8	R3	200	5	1	H3	296	Isolation	D2E	Leaf	HTCH	C5	Isolation-D2E-HTCH-C5	Sample	NovaSeq
D2E-16S-F8-R4	F8	R4	200	5	1	H4	94	Isolation	D2E	Leaf	LNGDL	C2	Isolation-D2E-LNGDL-C2	Sample	NovaSeq
D2E-16S-F8-R5	F8	R5	200	5	1	H5	221	Isolation	D2E	Soil	LINEAG	C4	Isolation-D2E-LINEAG-C4	Sample	NovaSeq
D2E-16S-F8-R6	F8	R6	200	5	1	H6	328	Isolation	D2E	Leaf	TAWWD	C4	Isolation-D2E-TAWWD-C4	Sample	NovaSeq
D2E-16S-F8-R7	F8	R7	200	5	1	H7	90	Isolation	D2E	Leaf	SAW	C2	Isolation-D2E-SAW-C2	Sample	NovaSeq
D2E-16S-F8-R8	F8	R8	200	5	1	H8	158	Isolation	D2E	Leaf	ASHC	C3	Isolation-D2E-ASHC-C3	Sample	NovaSeq
D2E-16S-F8-R9	F8	R9	200	5	1	H9	263	Isolation	D2E	Soil	MCOU	C5	Isolation-D2E-MCOU-C5	Sample	NovaSeq
D2E-16S-F8-R10	F8	R10	200	5	1	H10	324	Isolation	D2E	Leaf	MALDW	C3	Isolation-D2E-MALDW-C3	Sample	NovaSeq
D2E-16S-F8-R11	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F8-R12	F8	R12	200	5	1	H12	84	Isolation	D2E	Leaf	MTRD	C2	Isolation-D2E-MTRD-C2	Sample	NovaSeq
D2E-16S-F8-R13	F8	R13	200	5	4	H1	44	Isolation	D2E	Leaf	STRTS	C1	Isolation-D2E-STRTS-C1	Sample	NovaSeq
D2E-16S-F8-R14	F8	R14	200	5	4	H2	111	Isolation	D2E	Soil	WLDCP	C2	Isolation-D2E-WLDCP-C2	Sample	NovaSeq
D2E-16S-F8-R15	F8	R15	200	5	4	H3	177	Isolation	D2E	Soil	MALDW	C3	Isolation-D2E-MALDW-C3	Sample	NovaSeq
D2E-16S-F8-R16	F8	R16	200	5	4	H4	224	Isolation	D2E	Leaf	SLCY	C4	Isolation-D2E-SLCY-C4	Sample	NovaSeq
D2E-16S-F8-R17	F8	R17	200	5	4	H5	316	Isolation	D2E	Leaf	DYMK	C2	Isolation-D2E-DYMK-C2	Sample	NovaSeq
D2E-16S-F8-R18	F8	R18	200	5	4	H6	360	Isolation	D2E	Leaf	SAW	C5	Isolation-D2E-SAW-C5	Sample	NovaSeq
D2E-16S-F8-R19	F8	R19	200	5	4	H7	83	Isolation	D2E	Soil	MTRD	C2	Isolation-D2E-MTRD-C2	Sample	NovaSeq
D2E-16S-F8-R20	F8	R20	200	5	4	H8	103	Isolation	D2E	Soil	STRTS	C2	Isolation-D2E-STRTS-C2	Sample	NovaSeq
D2E-16S-F8-R21	F8	R21	200	5	4	H9	206	Isolation	D2E	Leaf	SAW	C4	Isolation-D2E-SAW-C4	Sample	NovaSeq
D2E-16S-F8-R22	F8	R22	200	5	4	H10	281	Isolation	D2E	Soil	MALDW	C5	Isolation-D2E-MALDW-C5	Sample	NovaSeq
D2E-16S-F8-R23	F8	R23	200	5	4	H11	336	Isolation	D2E	Leaf	HOEF	C4	Isolation-D2E-HOEF-C4	Sample	NovaSeq
D2E-16S-F8-R24	F8	R24	200	5	4	H12	CP_40_tree_16S	Isolation	Agar	All	LNGDL	C5	Isolation-Agar-LNGDL-C5	Sample	NovaSeq
D2E-16S-F9-R1	F9	R1	200	5	2	A1	92	Isolation	D2E	Leaf	RCHMD	C2	Isolation-D2E-RCHMD-C2	Sample	NovaSeq
D2E-16S-F9-R2	F9	R2	200	5	2	A2	143	Isolation	D2E	Soil	MCOU	C3	Isolation-D2E-MCOU-C3	Sample	NovaSeq
D2E-16S-F9-R3	F9	R3	200	5	2	A3	202	Isolation	D2E	Leaf	MCOU	C4	Isolation-D2E-MCOU-C4	Sample	NovaSeq
D2E-16S-F9-R4	F9	R4	200	5	2	A4	272	Isolation	D2E	Leaf	RCHMD	C5	Isolation-D2E-RCHMD-C5	Sample	NovaSeq
D2E-16S-F9-R5	F9	R5	200	5	2	A5	318	Isolation	D2E	Soil	HRWD	C2	Isolation-D2E-HRWD-C2	Sample	NovaSeq
D2E-16S-F9-R6	F9	R6	200	5	2	A6	1	Isolation	D2E	Soil	SAW	C1	Isolation-D2E-SAW-C1	Sample	NovaSeq
D2E-16S-F9-R7	F9	R7	200	5	2	A7	72	Isolation	D2E	Leaf	HARWD	C2	Isolation-D2E-HARWD-C2	Sample	NovaSeq
D2E-16S-F9-R8	F9	R8	200	5	2	A8	157	Isolation	D2E	Soil	ASHC	C3	Isolation-D2E-ASHC-C3	Sample	NovaSeq
D2E-16S-F9-R9	F9	R9	200	5	2	A9	245	Isolation	D2E	Soil	MTRD	C5	Isolation-D2E-MTRD-C5	Sample	NovaSeq
D2E-16S-F9-R10	F9	R10	200	5	2	A10	287	Isolation	D2E	Soil	CDS	C5	Isolation-D2E-CDS-C5	Sample	NovaSeq
D2E-16S-F9-R11	F9	R11	200	5	2	A11	337	Isolation	D2E	Soil	SLCY	C4	Isolation-D2E-SLCY-C4	Sample	NovaSeq
D2E-16S-F9-R12	F9	R12	200	5	2	A12	CP_1_tree_16S	Isolation	D2E	All	ASHC	C1	Isolation-D2E-ASHC-C1	Sample	NovaSeq
D2E-16S-F9-R13	F9	R13	200	5	9	A1	CP_42_tree_16S	Isolation	Agar	All	MALDW	C2	Isolation-Agar-MALDW-C2	Sample	NovaSeq
D2E-16S-F9-R14	F9	R14	200	5	504	504	CP_50_tree_16S	Isolation	Agar	All	HOEF	C5	Isolation-Agar-HOEF-C5	Sample	NovaSeq
D2E-16S-F9-R15	F9	R15	200	5	9	A3	Iso_Ctrol_3	Isolation	Agar	Isolation Negative	Isolation Negative	Isolation Negative	Isolation-Agar-Isolation Negative-Isolation Negative	Isolation_Negative	NovaSeq
D2E-16S-F9-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F9-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F9-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F9-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F9-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F9-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F9-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F9-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F9-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F10-R1	F10	R1	200	5	2	B1	93	Isolation	D2E	Soil	LNGDL	C2	Isolation-D2E-LNGDL-C2	Sample	NovaSeq
D2E-16S-F10-R2	F10	R2	200	5	2	B2	150	Isolation	D2E	Leaf	SAW	C3	Isolation-D2E-SAW-C3	Sample	NovaSeq
D2E-16S-F10-R3	F10	R3	200	5	2	B3	204	Isolation	D2E	Leaf	CDPM	C4	Isolation-D2E-CDPM-C4	Sample	NovaSeq
D2E-16S-F10-R4	F10	R4	200	5	2	B4	275	Isolation	D2E	Soil	CROC	C5	Isolation-D2E-CROC-C5	Sample	NovaSeq
D2E-16S-F10-R5	F10	R5	200	5	2	B5	332	Isolation	D2E	Leaf	ATTP	C4	Isolation-D2E-ATTP-C4	Sample	NovaSeq
D2E-16S-F10-R6	F10	R6	200	5	2	B6	14	Isolation	D2E	Leaf	ASHC	C1	Isolation-D2E-ASHC-C1	Sample	NovaSeq
D2E-16S-F10-R7	F10	R7	200	5	2	B7	91	Isolation	D2E	Soil	RCHMD	C2	Isolation-D2E-RCHMD-C2	Sample	NovaSeq
D2E-16S-F10-R8	F10	R8	200	5	2	B8	166	Isolation	D2E	Leaf	HLKH	C3	Isolation-D2E-HLKH-C3	Sample	NovaSeq
D2E-16S-F10-R9	F10	R9	200	5	2	B9	247	Isolation	D2E	Soil	GMKW	C5	Isolation-D2E-GMKW-C5	Sample	NovaSeq
D2E-16S-F10-R10	F10	R10	200	5	2	B10	290	Isolation	D2E	Leaf	STRTS	C5	Isolation-D2E-STRTS-C5	Sample	NovaSeq
D2E-16S-F10-R11	F10	R11	200	5	2	B11	339	Isolation	D2E	Leaf	SLCY	C4	Isolation-D2E-SLCY-C4	Sample	NovaSeq
D2E-16S-F10-R12	F10	R12	200	5	2	B12	CP_5_tree_16S	Isolation	D2E	All	ASHC	C5	Isolation-D2E-ASHC-C5	Sample	NovaSeq
D2E-16S-F10-R13	F10	R13	200	5	501	501	CP_43_tree_16S	Isolation	Agar	All	MALDW	C3	Isolation-Agar-MALDW-C3	Sample	NovaSeq
D2E-16S-F10-R14	F10	R14	200	5	505	505	CP_51_tree_16S	Isolation	Agar	All	LINEAG	C1	Isolation-Agar-LINEAG-C1	Sample	NovaSeq
D2E-16S-F10-R15	F10	R15	200	5	9	B3	PCR_Neg_Ctrol_16S_5	Isolation	Agar	PCR Negative	PCR Negative	PCR Negative	Isolation-Agar-PCR Negative-PCR Negative	PCR_Negative	NovaSeq
D2E-16S-F10-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F10-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F10-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F10-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F10-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F10-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F10-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F10-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F10-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F11-R1	F11	R1	200	5	2	C1	118	Isolation	D2E	Leaf	MALDW	C2	Isolation-D2E-MALDW-C2	Sample	NovaSeq
D2E-16S-F11-R2	F11	R2	200	5	2	C2	153	Isolation	D2E	Soil	LANGDL	C3	Isolation-D2E-LANGDL-C3	Sample	NovaSeq
D2E-16S-F11-R3	F11	R3	200	5	2	C3	205	Isolation	D2E	Soil	SAW	C4	Isolation-D2E-SAW-C4	Sample	NovaSeq
D2E-16S-F11-R4	F11	R4	200	5	2	C4	277	Isolation	D2E	Soil	ASHC	C5	Isolation-D2E-ASHC-C5	Sample	NovaSeq
D2E-16S-F11-R5	F11	R5	200	5	2	C5	334	Isolation	D2E	Soil	HOEF	C4	Isolation-D2E-HOEF-C4	Sample	NovaSeq
D2E-16S-F11-R6	F11	R6	200	5	2	C6	38	Isolation	D2E	Leaf	MTRD	C1	Isolation-D2E-MTRD-C1	Sample	NovaSeq
D2E-16S-F11-R7	F11	R7	200	5	2	C7	95	Isolation	D2E	Soil	CROC	C2	Isolation-D2E-CROC-C2	Sample	NovaSeq
D2E-16S-F11-R8	F11	R8	200	5	2	C8	180	Isolation	D2E	Leaf	TAWWD	C3	Isolation-D2E-TAWWD-C3	Sample	NovaSeq
D2E-16S-F11-R9	F11	R9	200	5	2	C9	253	Isolation	D2E	Soil	HRWD	C5	Isolation-D2E-HRWD-C5	Sample	NovaSeq
D2E-16S-F11-R10	F11	R10	200	5	2	C10	294	Isolation	D2E	Leaf	SNDR	C5	Isolation-D2E-SNDR-C5	Sample	NovaSeq
D2E-16S-F11-R11	F11	R11	200	5	2	C11	342	Isolation	D2E	Soil	BBW	C4	Isolation-D2E-BBW-C4	Sample	NovaSeq
D2E-16S-F11-R12	F11	R12	200	5	2	C12	CP_31_tree_16S	Isolation	D2E	All	WLDCP	C1	Isolation-D2E-WLDCP-C1	Sample	NovaSeq
D2E-16S-F11-R13	F11	R13	200	5	502	502	CP_44_tree_16S	Isolation	Agar	All	MALDW	C4	Isolation-Agar-MALDW-C4	Sample	NovaSeq
D2E-16S-F11-R14	F11	R14	200	5	506	506	CP_52_tree_16S	Isolation	Agar	All	LINEAG	C2	Isolation-Agar-LINEAG-C2	Sample	NovaSeq
D2E-16S-F11-R15	F11	R15	200	5	29	B29	164	Isolation	D2E	Leaf	STRTS	C3	Isolation-D2E-STRTS-C3	Sample	NovaSeq
D2E-16S-F11-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F11-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F11-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F11-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F11-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F11-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F11-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F11-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F11-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F12-R1	F12	R1	200	5	2	D1	119	Isolation	D2E	Soil	TAWWD	C2	Isolation-D2E-TAWWD-C2	Sample	NovaSeq
D2E-16S-F12-R2	F12	R2	200	5	2	D2	168	Isolation	D2E	Leaf	SNDR	C3	Isolation-D2E-SNDR-C3	Sample	NovaSeq
D2E-16S-F12-R3	F12	R3	200	5	2	D3	213	Isolation	D2E	Soil	DYMK	C4	Isolation-D2E-DYMK-C4	Sample	NovaSeq
D2E-16S-F12-R4	F12	R4	200	5	2	D4	278	Isolation	D2E	Leaf	ASHC	C5	Isolation-D2E-ASHC-C5	Sample	NovaSeq
D2E-16S-F12-R5	F12	R5	200	5	2	D5	341	Isolation	D2E	Soil	BBW	C4	Isolation-D2E-BBW-C4	Sample	NovaSeq
D2E-16S-F12-R6	F12	R6	200	5	2	D6	40	Isolation	D2E	Leaf	DYMK	C1	Isolation-D2E-DYMK-C1	Sample	NovaSeq
D2E-16S-F12-R7	F12	R7	200	5	2	D7	96	Isolation	D2E	Leaf	CROC	C2	Isolation-D2E-CROC-C2	Sample	NovaSeq
D2E-16S-F12-R8	F12	R8	200	5	2	D8	186	Isolation	D2E	Leaf	MTRD	C4	Isolation-D2E-MTRD-C4	Sample	NovaSeq
D2E-16S-F12-R9	F12	R9	200	5	2	D9	255	Isolation	D2E	Soil	ATTP	C5	Isolation-D2E-ATTP-C5	Sample	NovaSeq
D2E-16S-F12-R10	F12	R10	200	5	2	D10	299	Isolation	D2E	Soil	HOEF	C5	Isolation-D2E-HOEF-C5	Sample	NovaSeq
D2E-16S-F12-R11	F12	R11	200	5	2	D11	347	Isolation	D2E	Leaf	CDPM	C4	Isolation-D2E-CDPM-C4	Sample	NovaSeq
D2E-16S-F12-R12	F12	R12	200	5	2	D12	CP_32_tree_16S	Isolation	D2E	All	WLDCP	C3+C2	Isolation-D2E-WLDCP-C3+C2	Sample	NovaSeq
D2E-16S-F12-R13	F12	R13	200	5	9	D1	CP_45_tree_16S	Isolation	Agar	All	MALDW	C5	Isolation-Agar-MALDW-C5	Sample	NovaSeq
D2E-16S-F12-R14	F12	R14	200	5	9	D2	CP_53_tree_16S	Isolation	Agar	All	LINEAG	C3	Isolation-Agar-LINEAG-C3	Sample	NovaSeq
D2E-16S-F12-R15	F12	R15	200	5	29	C29	159	Isolation	D2E	Soil	DYMK	C3	Isolation-D2E-DYMK-C3	Sample	NovaSeq
D2E-16S-F12-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F12-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F12-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F12-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F12-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F12-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F12-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F12-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F12-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F13-R1	F13	R1	200	5	2	E1	120	Isolation	D2E	Leaf	TAWWD	C2	Isolation-D2E-TAWWD-C2	Sample	NovaSeq
D2E-16S-F13-R2	F13	R2	200	5	2	E2	173	Isolation	D2E	Soil	HOEF	C3	Isolation-D2E-HOEF-C3	Sample	NovaSeq
D2E-16S-F13-R3	F13	R3	200	5	2	E3	223	Isolation	D2E	Soil	SLCY	C4	Isolation-D2E-SLCY-C4	Sample	NovaSeq
D2E-16S-F13-R4	F13	R4	200	5	2	E4	289	Isolation	D2E	Soil	STRTS	C5	Isolation-D2E-STRTS-C5	Sample	NovaSeq
D2E-16S-F13-R5	F13	R5	200	5	2	E5	345	Isolation	D2E	Soil	CDPM	C4	Isolation-D2E-CDPM-C4	Sample	NovaSeq
D2E-16S-F13-R6	F13	R6	200	5	2	E6	46	Isolation	D2E	Leaf	HLKH	C1	Isolation-D2E-HLKH-C1	Sample	NovaSeq
D2E-16S-F13-R7	F13	R7	200	5	2	E7	101	Isolation	D2E	Soil	CDS	C2	Isolation-D2E-CDS-C2	Sample	NovaSeq
D2E-16S-F13-R8	F13	R8	200	5	2	E8	216	Isolation	D2E	Leaf	HLKH	C4	Isolation-D2E-HLKH-C4	Sample	NovaSeq
D2E-16S-F13-R9	F13	R9	200	5	2	E9	262	Isolation	D2E	Leaf	STHWK	C5	Isolation-D2E-STHWK-C5	Sample	NovaSeq
D2E-16S-F13-R10	F13	R10	200	5	2	E10	310	Isolation	D2E	Soil	WINDW	C2	Isolation-D2E-WINDW-C2	Sample	NovaSeq
D2E-16S-F13-R11	F13	R11	200	5	2	E11	355	Isolation	D2E	Leaf	MCOU	C5	Isolation-D2E-MCOU-C5	Sample	NovaSeq
D2E-16S-F13-R12	F13	R12	200	5	2	E12	CP_33_tree_16S	Isolation	D2E	All	WLDCP	C2+C3	Isolation-D2E-WLDCP-C2+C3	Sample	NovaSeq
D2E-16S-F13-R13	F13	R13	200	5	9	E1	CP_46_tree_16S	Isolation	Agar	All	HOEF	C1	Isolation-Agar-HOEF-C1	Sample	NovaSeq
D2E-16S-F13-R14	F13	R14	200	5	9	E2	CP_54_tree_16S	Isolation	Agar	All	LINEAG	C4	Isolation-Agar-LINEAG-C4	Sample	NovaSeq
D2E-16S-F13-R15	F13	R15	200	5	29	D29	128	Isolation	D2E	Leaf	GMKW	C3	Isolation-D2E-GMKW-C3	Sample	NovaSeq
D2E-16S-F13-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F13-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F13-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F13-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F13-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F13-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F13-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F13-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F13-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F14-R1	F14	R1	200	5	2	F1	132	Isolation	D2E	Leaf	WINDW	C3	Isolation-D2E-WINDW-C3	Sample	NovaSeq
D2E-16S-F14-R2	F14	R2	200	5	2	F2	193	Isolation	D2E	Soil	HRWD	C4	Isolation-D2E-HRWD-C4	Sample	NovaSeq
D2E-16S-F14-R3	F14	R3	200	5	2	F3	242	Isolation	D2E	Leaf	RWDN	C5	Isolation-D2E-RWDN-C5	Sample	NovaSeq
D2E-16S-F14-R4	F14	R4	200	5	2	F4	298	Isolation	D2E	Leaf	WLDCP	C5	Isolation-D2E-WLDCP-C5	Sample	NovaSeq
D2E-16S-F14-R5	F14	R5	200	5	2	F5	349	Isolation	D2E	Soil	HTCH	C5	Isolation-D2E-HTCH-C5	Sample	NovaSeq
D2E-16S-F14-R6	F14	R6	200	5	2	F6	52	Isolation	D2E	Leaf	MOCCA	C1	Isolation-D2E-MOCCA-C1	Sample	NovaSeq
D2E-16S-F14-R7	F14	R7	200	5	2	F7	106	Isolation	D2E	Leaf	HLKH	C2	Isolation-D2E-HLKH-C2	Sample	NovaSeq
D2E-16S-F14-R8	F14	R8	200	5	2	F8	225	Isolation	D2E	Soil	CROC	C4	Isolation-D2E-CROC-C4	Sample	NovaSeq
D2E-16S-F14-R9	F14	R9	200	5	2	F9	269	Isolation	D2E	Soil	SAW	C5	Isolation-D2E-SAW-C5	Sample	NovaSeq
D2E-16S-F14-R10	F14	R10	200	5	2	F10	313	Isolation	D2E	Soil	DYMK	C2	Isolation-D2E-DYMK-C2	Sample	NovaSeq
D2E-16S-F14-R11	F14	R11	200	5	2	F11	357	Isolation	D2E	Soil	SAW	C5	Isolation-D2E-SAW-C5	Sample	NovaSeq
D2E-16S-F14-R12	F14	R12	200	5	2	F12	CP_34_tree_16S	Isolation	D2E	All	WLDCP	C4	Isolation-D2E-WLDCP-C4	Sample	NovaSeq
D2E-16S-F14-R13	F14	R13	200	5	9	F1	CP_47_tree_16S	Isolation	Agar	All	HOEF	C2	Isolation-Agar-HOEF-C2	Sample	NovaSeq
D2E-16S-F14-R14	F14	R14	200	5	507	507	CP_86_tree_16S	Isolation	Agar	All	SLCY	C1	Isolation-Agar-SLCY-C1	Sample	NovaSeq
D2E-16S-F14-R15	F14	R15	200	5	29	E29	66	Isolation	D2E	Leaf	STHWK	C2	Isolation-D2E-STHWK-C2	Sample	NovaSeq
D2E-16S-F14-R16	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F14-R17	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F14-R18	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F14-R19	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F14-R20	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F14-R21	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F14-R22	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F14-R23	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F14-R24	NA	NA	NA	NA	NA	NA	NA	Isolation	D2E	NA	NA	NA	NA	Unused	NovaSeq
D2E-16S-F15-R1	F15	R1	200	5	2	G1	137	Isolation	D2E	Soil	LINEAG	C3	Isolation-D2E-LINEAG-C3	Sample	NovaSeq
D2E-16S-F15-R2	F15	R2	200	5	2	G2	196	Isolation	D2E	Leaf	ATTP	C4	Isolation-D2E-ATTP-C4	Sample	NovaSeq
D2E-16S-F15-R3	F15	R3	200	5	2	G3	243	Isolation	D2E	Soil	LWBKR	C5	Isolation-D2E-LWBKR-C5	Sample	NovaSeq
D2E-16S-F15-R4	F15	R4	200	5	2	G4	301	Isolation	D2E	Soil	STHWK	C1	Isolation-D2E-STHWK-C1	Sample	NovaSeq
D2E-16S-F15-R5	F15	R5	200	5	2	G5	351	Isolation	D2E	Leaf	HTCH	C5	Isolation-D2E-HTCH-C5	Sample	NovaSeq
D2E-16S-F15-R6	F15	R6	200	5	2	G6	60	Isolation	D2E	Leaf	TAWWD	C1	Isolation-D2E-TAWWD-C1	Sample	NovaSeq
D2E-16S-F15-R7	F15	R7	200	5	2	G7	122	Isolation	D2E	Leaf	RWDN	C3	Isolation-D2E-RWDN-C3	Sample	NovaSeq
D2E-16S-F15-R8	F15	R8	200	5	2	G8	233	Isolation	D2E	Soil	HTCH	C4	Isolation-D2E-HTCH-C4	Sample	NovaSeq
D2E-16S-F15-R9	F15	R9	200	5	2	G9	280	Isolation	D2E	Leaf	MOCCA	C5	Isolation-D2E-MOCCA-C5	Sample	NovaSeq
D2E-16S-F15-R10	F15	R10	200	5	2	G10	320	Isolation	D2E	Leaf	HRWD	C2	Isolation-D2E-HRWD-C2	Sample	NovaSeq
D2E-16S-F15-R11	F15	R11	200	5	2	G11	358	Isolation	D2E	Soil	SAW	C5	Isolation-D2E-SAW-C5	Sample	NovaSeq
D2E-16S-F15-R12	F15	R12	200	5	2	G12	CP_35_tree_16S	Isolation	D2E	All	WLDCP	C5	Isolation-D2E-WLDCP-C5	Sample	NovaSeq
D2E-16S-F15-R13	F15	R13	200	5	9	G1	CP_48_tree_16S	Isolation	Agar	All	HOEF	C3	Isolation-Agar-HOEF-C3	Sample	NovaSeq
D2E-16S-F15-R14	F15	R14	200	5	9	G2	Iso_Ctrol_1	Isolation	Agar	Isolation Negative	Isolation Negative	Isolation Negative	Isolation-Agar-Isolation Negative-Isolation Negative	Isolation_Negative	NovaSeq
